player_id,h,doubles,triples,hr,ab,g,slg,player
lansimi01,1124,254,17,84,4150,1110,0.401,Mike Lansing
robinbr01,2848,482,68,268,10654,2896,0.401,Brooks Robinson
schanwa01,1506,264,90,59,5307,1842,0.401,Wally Schang
webstmi01,900,150,55,70,3419,1265,0.401,Mitch Webster
hayesfr01,1164,213,32,119,4493,1364,0.4,Frankie Hayes
landrke01,1099,180,45,91,4101,1264,0.4,Ken Landreaux
molinya01,1593,308,6,108,5591,1611,0.4,Yadier Molina
moorege03,958,179,53,58,3543,1042,0.4,Gene Moore
patteco01,1050,197,34,118,4171,1230,0.4,Corey Patterson
russeji01,959,175,51,67,3595,1035,0.4,Jim Russell
brockgr01,794,141,6,110,3202,1013,0.399,Greg Brock
dykesji01,2256,453,90,108,8046,2282,0.399,Jimmy Dykes
fernato01,2276,414,92,94,7911,2158,0.399,Tony Fernandez
gedmari01,795,176,12,88,3159,1033,0.399,Rich Gedman
malzofr01,1486,239,21,133,5428,1441,0.399,Frank Malzone
moorete01,1318,263,28,80,4700,1298,0.399,Terry Moore
sheelea01,1340,244,27,48,4471,1234,0.399,Earl Sheely
applilu01,2749,440,102,45,8856,2422,0.398,Luke Appling
buckjo01,844,172,9,134,3612,1090,0.398,John Buck
dwyerji01,719,115,17,77,2761,1328,0.398,Jim Dwyer
fregoji01,1726,264,78,151,6523,1902,0.398,Jim Fregosi
hayesch01,1379,251,16,144,5262,1547,0.398,Charlie Hayes
majesha01,956,181,27,57,3421,1069,0.398,Hank Majeski
mannle01,1332,203,106,44,4716,1498,0.398,Les Mann
mertesa01,1227,188,108,40,4405,1190,0.398,Sam Mertes
renteed01,2327,436,29,140,8142,2152,0.398,Edgar Renteria
sanguma01,1500,205,57,65,5062,1448,0.398,Manny Sanguillen
wilsogl01,1098,209,26,98,4151,1201,0.398,Glenn Wilson
charled01,917,147,30,86,3482,1005,0.397,Ed Charles
gastoci01,799,106,30,91,3120,1026,0.397,Cito Gaston
grimmch01,2299,394,108,79,7917,2166,0.397,Charlie Grimm
hackst01,2193,363,81,57,7278,1938,0.397,Stan Hack
polanpl01,2142,348,32,104,7214,1927,0.397,Placido Polanco
rivermi01,1660,247,71,61,5629,1468,0.397,Mickey Rivers
thomale03,847,111,22,106,3324,1027,0.397,Lee Thomas
williji01,1507,242,139,49,5481,1456,0.397,Jimmy Williams
wisesa01,1281,221,112,49,4715,1175,0.397,Sam Wise
bellda01,1239,267,18,123,4826,1403,0.396,David Bell
bochtbr01,1478,250,21,100,5233,1538,0.396,Bruce Bochte
bodiepi01,1011,169,72,43,3670,1050,0.396,Ping Bodie
curtich01,1061,195,16,101,4017,1204,0.396,Chad Curtis
fainfe01,1139,213,30,48,3930,1151,0.396,Ferris Fain
hendeke01,1168,216,26,122,4553,1444,0.396,Ken Henderson
hoakdo01,1144,214,44,89,4322,1263,0.396,Don Hoak
mcgeewi01,2254,350,94,79,7649,2201,0.396,Willie McGee
mcraebr01,1336,264,58,103,5114,1354,0.396,Brian McRae
mumphje01,1442,217,55,70,4993,1585,0.396,Jerry Mumphrey
cardejo02,1913,333,46,138,6964,2017,0.395,Jose Cardenal
gonzaal02,1418,332,31,157,5776,1609,0.395,Alex Gonzalez
grosswa01,727,126,9,121,3125,1106,0.395,Wayne Gross
grothjo01,1064,197,31,60,3808,1248,0.395,Johnny Groth
harrato01,1954,307,40,195,7402,2155,0.395,Toby Harrah
lopezjo01,1005,215,11,92,3841,1036,0.395,Jose Lopez
loretma01,1713,309,22,76,5812,1726,0.395,Mark Loretta
myersgr01,776,150,7,87,3042,1108,0.395,Greg Myers
schulfr01,1766,288,124,92,6533,1806,0.395,Frank Schulte
smallro02,1454,244,25,163,5657,1653,0.395,Roy Smalley
brownol02,964,144,11,102,3642,1221,0.394,Ollie Brown
buechst01,1046,183,21,137,4266,1334,0.394,Steve Buechele
chancfr01,1273,200,79,20,4297,1287,0.394,Frank Chance
cuccito01,1729,334,46,94,6184,1704,0.394,Tony Cuccinello
johnsja01,1254,215,38,102,4703,1748,0.394,Jay Johnstone
beaumgi01,1759,182,82,39,5660,1463,0.393,Ginger Beaumont
brutobi01,1651,241,102,94,6056,1610,0.393,Bill Bruton
grudzma01,2040,391,36,90,7052,1802,0.393,Mark Grudzielanek
ruizca01,908,215,7,68,3414,1083,0.393,Carlos Ruiz
spande01,1249,212,60,48,4392,1093,0.393,Denard Span
wanerll01,2459,281,118,27,7772,1993,0.393,Lloyd Waner
johnsal01,1331,180,33,78,4623,1322,0.392,Alex Johnson
lefloro01,1283,172,57,59,4458,1099,0.392,Ron LeFlore
mayca01,1127,172,23,90,4120,1165,0.392,Carlos May
mcnaier01,1240,229,29,82,4519,1251,0.392,Eric McNair
ramiral03,1387,249,17,115,5134,1371,0.392,Alexei Ramirez
roweja01,1256,202,88,28,4386,1044,0.392,Jack Rowe
werbebi01,1363,271,50,78,5024,1295,0.392,Billy Werber
whitede01,2066,268,96,23,6624,1560,0.392,Deacon White
willidi02,768,157,12,70,2959,1023,0.392,Dick Williams
youngjo02,969,180,23,80,3659,1408,0.392,Joel Youngblood
anderma02,849,174,20,63,3204,1151,0.391,Marlon Anderson
bartedi01,2165,442,71,79,7629,2016,0.391,Dick Bartell
chaseha01,2158,322,124,57,7417,1919,0.391,Hal Chase
gonzaal01,1209,274,27,137,4977,1396,0.391,Alex Gonzalez
hargrmi01,1614,266,28,80,5564,1666,0.391,Mike Hargrove
kreevmi01,1321,221,75,45,4676,1241,0.391,Mike Kreevich
lockmwh01,1658,222,49,114,5940,1666,0.391,Whitey Lockman
lopezfe01,1145,219,31,90,4337,1185,0.391,Felipe Lopez
myattgl01,722,137,37,38,2678,1004,0.391,Glenn Myatt
olivejo01,831,174,3,102,3367,1076,0.391,Joe Oliver
pendlte01,1897,356,39,140,7032,1893,0.391,Terry Pendleton
rayjo01,1502,294,36,53,5188,1353,0.391,Johnny Ray
valoel01,1420,228,73,58,5029,1806,0.391,Elmer Valo
wilsoch01,1246,157,114,59,4624,1280,0.391,Chief Wilson
alvisma01,895,142,22,111,3629,1013,0.39,Max Alvis
cabreor01,2055,459,32,123,7562,1985,0.39,Orlando Cabrera
fletcel01,1323,228,58,79,4879,1415,0.39,Elbie Fletcher
knighra01,1311,266,27,84,4829,1495,0.39,Ray Knight
muelldo01,1292,139,37,65,4364,1245,0.39,Don Mueller
wallide01,799,142,30,49,2945,1271,0.39,Denny Walling
younger01,1731,327,46,79,6119,1730,0.39,Eric Young
baumhfr01,1010,165,51,25,3477,1019,0.389,Frank Baumholtz
childcu01,1720,205,100,20,5618,1456,0.389,Cupid Childs
floodcu01,1861,271,44,85,6357,1759,0.389,Curt Flood
garneph01,1594,299,82,109,6136,1860,0.389,Phil Garner
howelro02,991,183,31,80,3791,1112,0.389,Roy Howell
martida01,1599,238,72,91,5795,1919,0.389,Dave Martinez
motama01,1149,125,52,31,3779,1536,0.389,Manny Mota
phillto02,2023,360,50,160,7617,2161,0.389,Tony Phillips
avilabo01,1296,185,35,80,4620,1300,0.388,Bobby Avila
betanyu01,1057,218,29,80,4052,1156,0.388,Yuniesky Betancourt
cruzde01,1109,250,16,70,4124,1234,0.388,Deivi Cruz
duncama01,1247,233,37,87,4677,1279,0.388,Mariano Duncan
finnelo01,1329,203,85,31,4631,1270,0.388,Lou Finney
gardnbr01,950,158,50,63,3605,1067,0.388,Brett Gardner
highan01,1250,195,65,44,4400,1314,0.388,Andy High
lopesda01,1671,232,50,155,6354,1812,0.388,Davey Lopes
mccarti01,1501,242,57,97,5529,1909,0.388,Tim McCarver
ofarrbo01,1120,201,58,51,4101,1492,0.388,Bob O'Farrell
puhlte01,1361,226,56,62,4855,1531,0.388,Terry Puhl
rolliri01,887,125,20,77,3303,1002,0.388,Rich Rollins
scutama01,1355,269,21,77,4887,1391,0.388,Marco Scutaro
zaungr01,878,194,9,88,3489,1232,0.388,Gregg Zaun
bennech01,978,203,67,55,3821,1062,0.387,Charlie Bennett
bernato01,970,177,30,75,3700,1071,0.387,Tony Bernazard
davisra01,983,199,40,55,3687,1201,0.387,Rajai Davis
hoopeha01,2466,389,160,75,8785,2309,0.387,Harry Hooper
infanom01,1427,260,53,82,5271,1507,0.387,Omar Infante
schoere01,2449,427,78,84,8479,2216,0.387,Red Schoendienst
spencji01,1227,179,27,146,4908,1553,0.387,Jim Spencer
sweenma01,464,101,9,42,1830,1218,0.387,Mark Sweeney
wolfji01,1440,213,109,18,4968,1198,0.387,Chicken Wolf
careyma01,2665,419,159,70,9363,2476,0.386,Max Carey
dalyto01,1582,262,103,49,5692,1566,0.386,Tom Daly
johnsla03,1565,175,117,34,5379,1447,0.386,Lance Johnson
kennete02,1313,244,12,113,4979,1491,0.386,Terry Kennedy
peskyjo01,1455,226,50,17,4745,1270,0.386,Johnny Pesky
piersji01,1604,256,52,104,5890,1734,0.386,Jim Piersall
suttoez01,1574,227,97,25,5359,1263,0.386,Ezra Sutton
wilsomo01,1397,227,71,67,5094,1403,0.386,Mookie Wilson
doyleja01,1806,315,64,26,6039,1564,0.385,Jack Doyle
escobyu01,1405,238,11,83,4965,1345,0.385,Yunel Escobar
hamilda02,1333,204,37,51,4577,1328,0.385,Darryl Hamilton
jamiech01,1990,322,80,18,6560,1779,0.385,Charlie Jamieson
mazzile01,1068,191,24,93,4124,1475,0.385,Lee Mazzilli
smithja03,1301,182,71,40,4532,1406,0.385,Jack Smith
titusjo01,1401,253,72,38,4960,1402,0.385,John Titus
blumge01,990,206,15,99,3966,1389,0.384,Geoff Blum
burnsge01,2077,362,108,41,7241,1853,0.384,George Burns
dennyje01,1286,238,76,74,4946,1237,0.384,Jerry Denny
douthta01,1201,220,38,29,4127,1074,0.384,Taylor Douthit
ellisma01,1343,257,25,105,5117,1435,0.384,Mark Ellis
gardnla01,1931,301,129,27,6688,1923,0.384,Larry Gardner
grohhe01,1774,308,87,26,6074,1676,0.384,Heinie Groh
howarth01,655,123,22,44,2483,1015,0.384,Thomas Howard
ingebr01,1166,228,38,152,5014,1532,0.384,Brandon Inge
kammwi01,1643,348,85,29,5851,1693,0.384,Willie Kamm
kennead01,1488,288,42,80,5473,1691,0.384,Adam Kennedy
lewisdu01,1518,289,68,38,5351,1459,0.384,Duffy Lewis
lugoju01,1279,238,34,80,4758,1352,0.384,Julio Lugo
stripjo01,1238,219,43,24,4211,1146,0.384,Joe Stripp
willine01,1159,228,85,64,4553,1201,0.384,Ned Williamson
dahlgba01,1056,174,37,82,4045,1137,0.383,Babe Dahlgren
farredu01,1564,211,123,51,5679,1563,0.383,Duke Farrell
guzmacr01,1459,238,89,62,5382,1406,0.383,Cristian Guzman
hamnegr01,1529,272,62,104,5839,1531,0.383,Granny Hamner
longhe01,2127,342,97,91,7674,1874,0.383,Herman Long
mcmulke01,1273,172,26,156,5131,1583,0.383,Ken McMullen
merklfr01,1580,290,82,61,5782,1638,0.383,Fred Merkle
polonlu01,1417,189,70,36,4840,1379,0.383,Luis Polonia
richage01,1028,127,63,26,3549,1026,0.383,Gene Richards
wardaa01,966,158,54,50,3611,1059,0.383,Aaron Ward
whitefr01,2006,407,58,160,7859,2324,0.383,Frank White
wyrosjo01,1149,209,45,58,4240,1221,0.383,Johnny Wyrostek
ashburi01,2574,317,109,29,8365,2189,0.382,Richie Ashburn
blairpa01,1513,282,55,134,6042,1947,0.382,Paul Blair
crossla01,2645,411,135,47,9072,2275,0.382,Lave Cross
dahlebi01,2457,413,163,84,9031,2443,0.382,Bill Dahlen
gagnegr01,1440,296,50,111,5673,1798,0.382,Greg Gagne
gladdda01,1215,203,40,74,4501,1197,0.382,Dan Gladden
griffto01,1383,208,72,52,4947,1401,0.382,Tommy Griffith
hassero01,914,172,7,71,3440,1192,0.382,Ron Hassey
moralje01,1173,199,36,95,4528,1441,0.382,Jerry Morales
tolanbo01,1121,173,34,86,4238,1282,0.382,Bobby Tolan
wilsoda01,1097,211,13,88,4186,1299,0.382,Dan Wilson
alouma01,1777,236,50,31,5789,1667,0.381,Matty Alou
brodist01,1726,191,89,25,5699,1437,0.381,Steve Brodie
mcganda01,1482,181,100,42,5222,1436,0.381,Dan McGann
mcinnst01,2405,312,101,20,7822,2128,0.381,Stuffy McInnis
nashbi01,1606,266,87,60,5849,1549,0.381,Billy Nash
salazlu01,1070,144,33,94,4101,1302,0.381,Luis Salazar
cooledu01,1576,180,102,26,5364,1316,0.38,Duff Cooley
coxbi02,974,174,32,66,3712,1058,0.38,Billy Cox
glanvdo01,1100,166,32,59,3964,1115,0.38,Doug Glanville
mitchmi01,1138,130,104,27,4095,1124,0.38,Mike Mitchell
roberbi01,1220,203,31,30,4147,1202,0.38,Bip Roberts
spencda01,901,145,20,105,3689,1098,0.38,Daryl Spencer
barmecl01,932,208,17,89,3805,1186,0.379,Clint Barmes
beniqju01,1274,190,30,79,4651,1500,0.379,Juan Beniquez
bufordo01,1203,157,44,93,4553,1286,0.379,Don Buford
garmsde01,910,141,39,17,3111,1010,0.379,Debs Garms
greenle01,788,138,27,47,2956,1136,0.379,Lenny Green
harpeto01,1609,256,36,146,6269,1810,0.379,Tommy Harper
lachaca01,1377,197,86,39,4919,1263,0.379,Candy LaChance
meyerda01,944,153,31,86,3734,1118,0.379,Dan Meyer
murrare01,1170,168,96,37,4334,1264,0.379,Red Murray
podsesc01,1096,178,41,42,3906,1079,0.379,Scott Podsednik
siebedi01,1104,204,40,32,3917,1035,0.379,Dick Siebert
tablepa01,1101,190,25,47,3911,1202,0.379,Pat Tabler
vinafe01,1196,194,49,40,4240,1148,0.379,Fernando Vina
virdobi01,1596,237,81,91,5980,1583,0.379,Bill Virdon
bumbral01,1422,220,52,54,5053,1496,0.378,Al Bumbry
engliwo01,1356,236,52,32,4746,1261,0.378,Woody English
foutzda01,1253,186,91,31,4533,1135,0.378,Dave Foutz
goodmbi01,1691,299,44,19,5644,1623,0.378,Billy Goodman
kendaja01,2195,394,35,75,7627,2085,0.378,Jason Kendall
loganjo01,1407,216,41,93,5244,1503,0.378,Johnny Logan
myershy01,1380,179,100,32,4910,1310,0.378,Hi Myers
runnepe01,1854,282,64,49,6373,1799,0.378,Pete Runnels
sheckji01,2084,354,136,56,7605,2122,0.378,Jimmy Sheckard
batesjo02,1087,167,73,25,3913,1154,0.377,Johnny Bates
bresnro01,1252,218,71,26,4481,1446,0.377,Roger Bresnahan
caterda01,1229,191,29,66,4451,1289,0.377,Danny Cater
chapmra01,1053,162,81,17,3785,1051,0.377,Ray Chapman
deshide01,1548,244,74,80,5779,1615,0.377,Delino DeShields
flahejo01,849,176,3,80,3372,1047,0.377,John Flaherty
hatchmi01,946,172,20,38,3377,1130,0.377,Mickey Hatcher
kellypa01,1147,189,35,76,4338,1385,0.377,Pat Kelly
kraneed01,1418,225,25,118,5436,1853,0.377,Ed Kranepool
laporfr01,1185,198,79,15,4212,1194,0.377,Frank LaPorte
lavagco01,945,183,37,40,3509,1043,0.377,Cookie Lavagetto
magadda01,1197,218,13,42,4159,1582,0.377,Dave Magadan
phillda01,1700,276,72,84,6296,1904,0.377,Dave Philley
reesepe01,2170,330,80,126,8058,2166,0.377,Pee Wee Reese
smithre02,1087,208,49,27,3907,1117,0.377,Red Smith
stanlmi01,1243,201,48,117,5022,1516,0.377,Mickey Stanley
whitesa02,916,167,20,66,3502,1043,0.377,Sammy White
butlebr01,2375,277,131,54,8180,2213,0.376,Brett Butler
lawva01,972,193,26,71,3802,1212,0.376,Vance Law
mccarto01,1496,192,53,44,5128,1275,0.376,Tommy McCarthy
perryge01,832,150,11,59,3144,1193,0.376,Gerald Perry
wilsowi02,2207,281,147,41,7731,2154,0.376,Willie Wilson
bordepa01,831,168,12,69,3282,1099,0.375,Pat Borders
cramedo01,2705,396,109,37,9140,2239,0.375,Doc Cramer
heathcl01,1222,206,55,42,4443,1415,0.375,Cliff Heathcote
landiji01,1061,169,50,93,4288,1346,0.375,Jim Landis
mayda01,920,130,20,96,3670,1252,0.375,Dave May
parkewe01,1110,194,32,64,4157,1288,0.375,Wes Parker
perezne01,1370,238,61,64,5127,1403,0.375,Neifi Perez
stantmi02,8,1,0,0,24,1178,0.375,Mike Stanton
freylo01,1482,263,69,61,5517,1535,0.374,Lonny Frey
glassja01,2040,313,98,27,7030,1736,0.374,Jack Glasscock
hattogr01,1068,166,33,91,4206,1312,0.374,Grady Hatton
hoblidi01,1310,194,88,27,4706,1318,0.374,Dick Hoblitzell
johnsji01,1493,185,75,22,5070,1377,0.374,Jimmy Johnston
orsuljo01,1173,186,37,57,4293,1494,0.374,Joe Orsulak
phillbi01,1130,214,98,17,4255,1038,0.374,Bill Phillips
strunam01,1418,213,96,15,4999,1512,0.374,Amos Strunk
thondi01,1176,193,42,71,4449,1387,0.374,Dickie Thon
waitked01,1214,215,44,24,4254,1140,0.374,Eddie Waitkus
aybarer01,1324,241,45,51,4842,1346,0.373,Erick Aybar
delahji01,1159,191,59,19,4091,1186,0.373,Jim Delahanty
doranbi02,1366,220,39,84,5131,1453,0.373,Bill Doran
fribebe01,1170,181,44,38,4169,1299,0.373,Bernie Friberg
hoydu01,2044,248,121,40,7112,1796,0.373,Dummy Hoy
jorgemi01,833,132,13,95,3421,1633,0.373,Mike Jorgensen
offerjo01,1551,252,72,57,5681,1651,0.373,Jose Offerman
priddje01,1252,232,46,61,4720,1296,0.373,Jerry Priddy
tucketo01,1882,240,85,42,6479,1687,0.373,Tommy Tucker
boyercl02,1396,200,33,162,5780,1725,0.372,Clete Boyer
duganjo01,1516,277,46,42,5410,1447,0.372,Joe Dugan
laryly01,1239,247,56,38,4603,1302,0.372,Lyn Lary
mcguide01,1748,300,79,45,6290,1781,0.372,Deacon McGuire
mcphebi01,2250,303,188,53,8291,2135,0.372,Bid McPhee
suzukku01,1071,227,6,83,4191,1208,0.372,Kurt Suzuki
thompmi02,1029,156,37,47,3761,1359,0.372,Milt Thompson
zimmedo01,773,130,22,91,3283,1095,0.372,Don Zimmer
bradlbi01,1471,275,84,33,5430,1461,0.371,Bill Bradley
cedenro01,865,127,32,40,3174,1100,0.371,Roger Cedeno
garcida01,1108,183,27,36,3914,1032,0.371,Damaso Garcia
maymi01,971,147,11,77,3693,1192,0.371,Milt May
rosebjo01,1206,190,44,104,4847,1585,0.371,John Roseboro
stirnsn01,989,157,68,29,3695,1028,0.371,Snuffy Stirnweiss
yosted01,1863,337,56,139,7346,2109,0.371,Eddie Yost
cabelen01,1647,263,56,60,5952,1688,0.37,Enos Cabell
hartsto01,1336,182,92,31,4848,1356,0.37,Topsy Hartsel
leachto01,2143,266,172,63,7959,2156,0.37,Tommy Leach
lummi01,877,128,20,90,3554,1517,0.37,Mike Lum
masiph01,917,164,31,47,3468,1229,0.37,Phil Masi
menkede01,1270,225,40,101,5071,1598,0.37,Denis Menke
navardi01,802,142,6,77,3207,1009,0.37,Dioner Navarro
rogelbi01,1375,256,75,42,5149,1482,0.37,Billy Rogell
rothrja01,924,162,35,28,3350,1014,0.37,Jack Rothrock
spierbi01,922,158,35,37,3408,1251,0.37,Bill Spiers
wilsoji01,1358,252,32,32,4778,1525,0.37,Jimmie Wilson
alicelu01,1031,189,53,47,3971,1341,0.369,Luis Alicea
bigbeca01,1205,139,75,17,4192,1147,0.369,Carson Bigbee
corajo01,1035,171,41,30,3734,1119,0.369,Joey Cora
hanseda01,466,79,6,35,1793,1230,0.369,Dave Hansen
martibi02,877,137,28,64,3419,1021,0.369,Billy Martin
pfefffr01,1671,231,119,94,6555,1670,0.369,Fred Pfeffer
schnebr01,781,167,9,67,3165,1048,0.369,Brian Schneider
templga01,2096,329,106,70,7721,2079,0.369,Garry Templeton
zimmech01,1224,222,76,26,4546,1280,0.369,Chief Zimmer
adamsbo03,1082,188,49,37,4019,1281,0.368,Bobby Adams
geronce01,977,161,50,51,3780,1522,0.368,Cesar Geronimo
hairsje02,1126,233,22,70,4387,1442,0.368,Jerry Hairston
tovarce01,1546,253,55,46,5569,1488,0.368,Cesar Tovar
bergmda01,690,100,16,54,2679,1349,0.367,Dave Bergman
braunst01,989,155,19,52,3650,1425,0.367,Steve Braun
brookto01,950,175,40,71,3865,1336,0.367,Tom Brookens
cardele01,1725,285,49,118,6707,1941,0.367,Leo Cardenas
claytro01,1904,363,55,110,7379,2108,0.367,Royce Clayton
davenji01,1142,177,37,77,4427,1501,0.367,Jim Davenport
heathmi02,1061,173,27,86,4212,1325,0.367,Mike Heath
koenima01,1190,195,49,28,4271,1162,0.367,Mark Koenig
mazerbi01,2016,294,62,138,7755,2163,0.367,Bill Mazeroski
metkoca01,934,167,36,47,3585,1055,0.367,George Metkovich
morrijo01,1275,239,80,43,4912,1265,0.367,John Morrill
owenma01,1040,167,44,31,3782,1011,0.367,Marv Owen
severha01,1245,204,42,17,4312,1390,0.367,Hank Severeid
startjo01,1418,147,67,15,4747,1071,0.367,Joe Start
versazo01,1246,230,63,95,5141,1400,0.367,Zoilo Versalles
bishoma01,1216,236,35,41,4494,1338,0.366,Max Bishop
bollifr01,1415,221,40,106,5562,1540,0.366,Frank Bolling
flackma01,1461,212,72,35,5252,1411,0.366,Max Flack
groatdi01,2138,352,67,39,7484,1929,0.366,Dick Groat
joosted01,1339,238,35,134,5606,1574,0.366,Eddie Joost
loberha01,1252,159,82,32,4563,1317,0.366,Hans Lobert
wilsoja02,1294,243,34,61,4890,1370,0.366,Jack Wilson
fletcar01,1534,238,77,32,5541,1533,0.365,Art Fletcher
burnsto01,1299,236,69,39,4920,1251,0.364,Tom Burns
callaal01,941,170,14,52,3556,1093,0.364,Alberto Callaspo
chaveen01,849,140,34,30,3149,1151,0.364,Endy Chavez
collish01,1687,310,133,22,6390,1799,0.364,Shano Collins
davalvi01,1122,160,37,36,4017,1458,0.364,Vic Davalillo
hatchbi01,1146,210,30,54,4339,1233,0.364,Billy Hatcher
hoagmy01,854,141,33,28,3147,1020,0.364,Myril Hoag
kubekto01,1109,178,30,57,4167,1092,0.364,Tony Kubek
mccarja01,1203,171,66,7,4195,1091,0.364,Jack McCarthy
oldriru01,1268,205,76,27,4690,1239,0.364,Rube Oldring
penato01,1687,298,27,107,6489,1988,0.364,Tony Pena
schumsk01,905,169,13,28,3252,1149,0.364,Skip Schumaker
shelbjo01,739,128,24,70,3090,1036,0.364,John Shelby
tebeapa01,1290,196,57,27,4618,1167,0.364,Patsy Tebeau
wittwh01,1195,144,62,18,4171,1139,0.364,Whitey Witt
ferreri01,1692,324,45,28,6028,1884,0.363,Rick Ferrell
figgich01,1298,188,58,35,4701,1282,0.363,Chone Figgins
foxne01,2663,355,112,35,9232,2367,0.363,Nellie Fox
holkewa01,1278,153,58,24,4456,1212,0.363,Walter Holke
javiest01,1358,225,40,57,5047,1763,0.363,Stan Javier
kirkped01,824,143,18,85,3467,1311,0.363,Ed Kirkpatrick
snyderu01,984,150,29,42,3631,1365,0.363,Russ Snyder
tuttlbi01,1105,149,47,67,4268,1270,0.363,Bill Tuttle
bordimi01,1500,257,30,91,5770,1720,0.362,Mike Bordick
gandich01,1176,173,78,11,4245,1147,0.362,Chick Gandil
guttedo01,1075,200,64,39,4202,1151,0.362,Don Gutteridge
lowrepe01,1177,186,45,37,4317,1401,0.362,Peanuts Lowrey
mccrato01,972,150,42,75,3956,1468,0.362,Tommy McCraw
oberkke01,1354,237,44,29,4874,1602,0.362,Ken Oberkfell
ashbyal01,1010,183,13,90,4123,1370,0.361,Alan Ashby
brownto01,1951,239,138,64,7363,1786,0.361,Tom Brown
burleri01,1401,256,23,50,5139,1346,0.361,Rick Burleson
cairomi01,1044,193,34,41,3956,1490,0.361,Miguel Cairo
paskedo01,1613,279,77,42,6017,1716,0.361,Dode Paskert
peitzhe01,1117,191,66,16,4121,1234,0.361,Heinie Peitz
picinva01,743,166,26,26,2877,1037,0.361,Val Picinich
pierrju01,2217,255,94,18,7525,1994,0.361,Juan Pierre
reedje02,774,144,10,61,3101,1234,0.361,Jeff Reed
stockmi01,1806,270,58,22,6249,1628,0.361,Milt Stock
whittpo01,978,145,60,23,3630,1025,0.361,Possum Whitted
doughpa01,1294,138,78,17,4558,1233,0.36,Patsy Dougherty
gomezch02,1206,234,18,60,4604,1515,0.36,Chris Gomez
hemslro01,1321,257,72,31,5047,1593,0.36,Rollie Hemsley
lowebo01,1929,230,85,71,7064,1818,0.36,Bobby Lowe
snydefr01,1122,170,44,47,4229,1392,0.36,Frank Snyder
steinha01,1576,284,90,27,5896,1646,0.36,Harry Steinfeldt
biittla01,861,144,20,29,3151,1217,0.359,Larry Biittner
gustifr01,1214,222,47,38,4582,1261,0.359,Frankie Gustine
moranmi01,1222,209,54,32,4558,1298,0.359,Mickey Morandini
reitzke01,1243,243,12,68,4777,1344,0.359,Ken Reitz
stennre01,1239,177,41,41,4521,1237,0.359,Rennie Stennett
bancrda01,2004,320,77,32,7182,1913,0.358,Dave Bancroft
bloodji01,874,160,20,62,3519,1002,0.358,Jimmy Bloodworth
casege01,1415,233,43,21,5016,1226,0.358,George Case
cashda01,1571,243,56,21,5554,1422,0.358,Dave Cash
gowdyha01,738,124,27,21,2735,1050,0.358,Hank Gowdy
mcculcl01,785,121,28,52,3121,1098,0.358,Clyde McCullough
phillbu02,835,135,8,62,3278,1062,0.358,Bubba Phillips
saxst01,1949,278,47,54,6940,1769,0.358,Steve Sax
tebbebi01,1000,169,22,38,3704,1162,0.358,Birdie Tebbetts
tennefr02,2231,270,77,22,7595,1994,0.358,Fred Tenney
unserde01,1344,179,42,87,5215,1799,0.358,Del Unser
wallabo01,2309,391,143,34,8618,2383,0.358,Bobby Wallace
allenbe01,815,140,21,73,3404,1139,0.357,Bernie Allen
andruel01,1266,207,37,35,4625,1221,0.357,Elvis Andrus
bournmi01,1272,191,69,36,4784,1361,0.357,Michael Bourn
conceda01,2326,389,48,101,8723,2488,0.357,Dave Concepcion
klingjo01,1151,181,61,20,4241,1260,0.357,Johnny Kling
milledo02,1526,232,108,32,5805,1589,0.357,Dots Miller
ryanco01,988,181,42,56,3982,1184,0.357,Connie Ryan
shindbi01,1561,226,97,31,5807,1422,0.357,Billy Shindle
bluegos01,1751,276,67,43,6440,1867,0.356,Ossie Bluege
lumpeje01,1314,190,52,47,4912,1371,0.356,Jerry Lumpe
oestero01,1118,190,33,42,4214,1276,0.356,Ron Oester
ricede01,908,177,20,79,3826,1309,0.356,Del Rice
sciosmi01,1131,198,12,68,4373,1441,0.356,Mike Scioscia
womacto01,1353,190,59,36,4963,1303,0.356,Tony Womack
donovpa01,2253,207,75,16,7496,1821,0.355,Patsy Donovan
eckstda01,1414,232,20,35,5041,1311,0.355,David Eckstein
gilliji01,1889,304,71,65,7119,1956,0.355,Jim Gilliam
javieju01,1469,216,55,78,5722,1622,0.355,Julian Javier
kennebo01,1176,196,41,63,4624,1483,0.355,Bob Kennedy
moorech02,1052,187,43,36,4033,1334,0.355,Charlie Moore
rizzuph01,1588,239,62,38,5816,1661,0.355,Phil Rizzuto
weavebu01,1308,198,69,21,4809,1254,0.355,Buck Weaver
wingoiv01,1039,147,81,25,4003,1327,0.355,Ivey Wingo
yeagest01,816,118,16,102,3584,1269,0.355,Steve Yeager
alleyge01,999,140,44,55,3927,1195,0.354,Gene Alley
bierblo01,1521,208,95,33,5706,1383,0.354,Lou Bierbauer
crosefr01,1541,260,65,98,6277,1683,0.354,Frankie Crosetti
harribu01,1297,224,64,9,4736,1263,0.354,Bucky Harris
adamssp01,1588,249,48,9,5557,1424,0.353,Sparky Adams
alouje01,1216,170,26,32,4345,1380,0.353,Jesus Alou
branski01,1351,225,75,13,4999,1330,0.353,Kitty Bransfield
edwarjo01,1106,202,32,81,4577,1470,0.353,Johnny Edwards
kollodo01,1081,180,30,29,3993,1079,0.353,Don Kolloway
michaca01,1142,147,46,53,4367,1288,0.353,Cass Michaels
